Customer ID,Country,State,City,Zip Code,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,CustomerID,Age,Under 30,Married,Number of Dependents,ID,Population,Quarter,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E
5022-KVDQT,United States,California,Woodland Hills,91364,1,0,0,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1,81.3,2272.8,No,0,0.7052631578947368,0.701578830331332,Not Churned,0230-WEQUW,20,Yes,No,0,218,"25,988",Q3,0,0.3661971830985915,0.5103020604120825,0.8117647058823529,Yes,No,No,No,0.6273631840796019,29.93,130,688.77,0.2542469547532275,5,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7976-CICYS,United States,California,Woodland Hills,91367,1,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.7,83.75,No,0,0.7473684210526315,0.22770736046253054,Not Churned,0947-IDHRQ,49,No,No,0,219,"36,123",Q3,0,0.0422535211267605,0.5409081816363273,0.0,No,No,No,No,0.0243781094527363,0.0,0,108.16,0.0142624423188531,4,Stayed,Not Applicable,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1036-GUDCL,United States,California,Oak Park,91377,1,1,1,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,1,79.05,4663.4,No,0,0.5789473684210527,0.7275961752279296,Not Churned,6496-JDSSB,59,No,Yes,3,220,"14,814",Q3,1,0.8309859154929577,0.7953590718143628,0.8941176470588235,No,Yes,Yes,Yes,0.6049751243781094,0.0,0,2385.6,0.5876945771777508,4,Stayed,Not Applicable,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2005-DWQZJ,United States,California,Stevenson Ranch,91381,0,1,1,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.05,201.7,No,0,0.4421052631578947,0.25572603958194345,Not Churned,9408-SSNVZ,26,Yes,Yes,1,221,"9,937",Q3,1,0.0985915492957746,0.8535707141428286,0.0,No,No,No,No,0.0079601990049751,0.0,0,341.36,0.0436277699076265,3,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
8148-WOCMK,United States,California,Castaic,91384,1,1,1,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,125,No,0,0.6526315789473685,0.26929063820324656,Not Churned,5889-JTMUL,54,No,Yes,3,222,"22,177",Q3,1,0.0985915492957746,0.2686537307461492,0.0,No,No,No,No,0.0134328358208955,0.0,0,107.44,0.0176518107573352,5,Stayed,Not Applicable,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
7815-PDTHL,United States,California,Van Nuys,91401,1,0,0,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,684.4,No,0,0.42105263157894735,0.32866355348009785,Not Churned,9026-RNUJS,64,No,No,0,223,"40,376",Q3,0,0.4788732394366197,0.8561712342468494,0.0,No,No,No,No,0.0194029850746268,0.0,0,1498.0,0.1807194860670447,3,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
9173-IVZVP,United States,California,Sherman Oaks,91403,0,1,1,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.9,1146.05,No,0,0.6210526315789473,0.5005559261730042,Not Churned,2332-EFBJY,48,No,Yes,3,225,"22,085",Q3,1,0.7323943661971831,0.8743748749749951,0.0,No,No,No,No,0.02636815920398,0.0,0,2316.63,0.2877843916781931,5,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
9129-UXERG,United States,California,Van Nuys,91405,0,0,0,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,103.6,1806.35,No,0,0.7157894736842105,0.020235712697353803,Not Churned,6778-JFCMK,65,No,No,0,226,"51,348",Q3,0,0.2394366197183098,0.0254050810162032,0.0352941176470588,No,Yes,Yes,No,0.8492537313432834,0.0,10,22.86,0.1520198227459822,4,Stayed,Not Applicable,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3635-JBPSG,United States,California,Van Nuys,91406,0,0,0,15,No,No phone service,DSL,No,Yes,No,No,No,Yes,1,38.8,603,No,0,0.5263157894736843,0.02557260395819433,Not Churned,6341-JVQGF,49,No,No,0,227,"50,047",Q3,0,0.1971830985915492,0.0,0.2705882352941176,No,No,Yes,Yes,0.2044776119402984,0.0,0,0.0,0.0486403221948857,4,Stayed,Not Applicable,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
7964-ZRKKG,United States,California,Van Nuys,91411,1,1,0,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,88.4,5798.3,No,0,0.46315789473684205,0.9446297531687791,Not Churned,2232-DMLXU,44,No,Yes,0,228,"23,646",Q3,1,0.9295774647887324,0.7521504300860172,0.2705882352941176,No,No,No,Yes,0.6980099502487562,0.0,0,2519.2,0.6937743665736187,5,Stayed,Not Applicable,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6229-LSCKB,United States,California,Encino,91436,1,0,0,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,79.7,497.6,No,0,0.4105263157894737,0.1979097175895041,Not Churned,0945-TSONX,69,No,No,0,230,"13,129",Q3,0,0.0704225352112676,0.9665933186637328,0.1294117647058823,No,No,No,Yes,0.6114427860696517,0.0,0,289.92,0.0640710220288041,5,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
1724-IQWNM,United States,California,Burbank,91504,1,0,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.3,19.3,No,0,0.43157894736842106,0.4743162108072048,Not Churned,8937-RDTHP,37,No,No,1,233,"25,882",Q3,0,0.0,0.1732346469293859,0.0,No,No,No,No,0.0104477611940298,0.0,0,8.66,0.0005519326842827,3,Joined,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
8217-QYOHV,United States,California,Burbank,91505,1,0,0,5,Yes,No,DSL,Yes,No,No,Yes,No,No,1,55.75,266.95,No,0,0.17894736842105263,0.565265732710696,Not Churned,7083-MIOPC,27,Yes,No,0,234,"29,245",Q3,0,0.056338028169014,0.6185237047409482,0.4823529411764706,No,Yes,Yes,Yes,0.3731343283582089,0.0,0,154.6,0.0334663546853231,4,Stayed,Not Applicable,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
5546-QUERU,United States,California,Burbank,91506,1,0,0,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.95,257,No,0,0.6842105263157894,0.7155881698910385,Not Churned,1984-GPTEH,42,No,No,0,235,"18,539",Q3,0,0.1690140845070422,0.3270654130826165,0.0,No,No,No,No,0.0169154228855721,0.0,0,212.55,0.0374804105710161,3,Stayed,Not Applicable,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
6897-UUBNU,United States,California,North Hollywood,91602,1,0,0,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,0,89.65,2623.65,No,0,0.4842105263157895,0.1507671781187458,Not Churned,0621-JFHOL,39,No,No,0,237,"16,996",Q3,0,0.3943661971830986,0.2584516903380676,0.2823529411764706,No,Yes,No,No,0.7104477611940299,0.0,10,374.68,0.2497888439351797,4,Stayed,Not Applicable,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
6127-IYJOZ,United States,California,Studio City,91604,1,0,0,1,Yes,No,DSL,No,No,No,No,No,No,1,45.85,45.85,No,0,0.5368421052631578,0.8254391816766733,Not Churned,9903-LYSAB,71,No,No,0,238,"26,157",Q3,0,0.0,0.8077615523104622,0.0705882352941176,No,No,No,Yes,0.2746268656716418,0.0,0,40.38,0.0054248292771856,5,Joined,Not Applicable,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8930-XOTDP,United States,California,North Hollywood,91606,0,1,1,18,Yes,No,DSL,No,No,No,No,Yes,No,0,55.95,1082.8,No,0,0.7473684210526315,0.007115855014454053,Not Churned,4193-ORFCL,33,No,Yes,4,240,"45,358",Q3,1,0.2394366197183098,0.3694738947789557,0.3529411764705882,No,No,No,Yes,0.3751243781094527,0.0,0,332.46,0.116566510397241,4,Stayed,Not Applicable,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
5916-QEWPT,United States,California,Valley Village,91607,0,1,0,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0,69.0,147.8,No,0,0.25263157894736843,0.1767845230153436,Not Churned,8914-RBTSB,61,No,Yes,0,241,"27,453",Q3,1,0.0140845070422535,0.5483096619323865,0.2705882352941176,Yes,No,Yes,Yes,0.5049751243781094,0.0,0,54.82,0.0151580785383484,4,Joined,Not Applicable,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
5060-TQUQN,United States,California,Rancho Cucamonga,91701,1,1,1,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,1,83.55,2570.2,No,0,0.2736842105263158,0.345786079608628,Not Churned,6614-FHDBO,19,Yes,Yes,1,242,"39,064",Q3,1,0.4084507042253521,0.2048409681936387,0.5647058823529412,No,Yes,Yes,Yes,0.6497512437810945,0.0,0,307.2,0.238839670245309,3,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0531-XBKMM,United States,California,Azusa,91702,1,0,1,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0,65.7,4378.9,No,0,0.5473684210526315,0.6793417834111628,Not Churned,0643-OKLRP,37,No,No,2,243,"57,775",Q3,0,0.9154929577464788,0.6425285057011402,0.2,No,Yes,No,Yes,0.472139303482587,0.0,0,2119.92,0.5416851341112796,3,Stayed,Not Applicable,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
8465-SBRXP,United States,California,Baldwin Park,91706,1,1,1,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,1,94.9,3616.25,No,0,0.29473684210526313,0.09628641316433179,Not Churned,9058-HRZSV,32,No,Yes,2,244,"76,890",Q3,1,0.5211267605633804,0.5169033806761353,0.2235294117647058,Yes,Yes,No,No,0.7626865671641792,0.0,0,981.92,0.3827410649624769,3,Stayed,Not Applicable,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2408-PSJVE,United States,California,Chino Hills,91709,1,1,1,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,1,61.9,2924.05,No,0,0.6105263157894736,0.5303535690460306,Not Churned,4522-AKYLR,41,No,Yes,3,245,"66,754",Q3,1,0.6056338028169015,0.75375075015003,0.2823529411764706,Yes,Yes,No,Yes,0.4343283582089552,0.0,0,1657.92,0.3813863211010556,4,Stayed,Not Applicable,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
9700-ZCLOT,United States,California,Claremont,91711,1,0,0,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,32.7,No,0,0.7578947368421052,0.4267289303980431,Not Churned,6689-TCZHQ,46,No,No,0,247,"34,716",Q3,0,0.0140845070422535,0.3406681336267254,0.0,No,No,No,No,0.017412935323383,0.0,0,34.06,0.0037966278585513,5,Joined,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
8738-JOKAR,United States,California,Covina,91722,0,0,0,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,1,67.7,2882.25,No,0,0.3263157894736842,0.6740048921503223,Not Churned,9947-OTFQU,55,No,No,0,248,"33,817",Q3,0,0.5774647887323944,0.7865573114622925,0.2352941176470588,No,Yes,Yes,Yes,0.4920398009950248,0.0,0,1651.44,0.3773488498893625,4,Stayed,Not Applicable,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
4534-WGCIR,United States,California,Covina,91723,0,1,1,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.15,1509.9,No,0,0.6947368421052631,0.9875472537247052,Not Churned,0322-YINQP,56,No,Yes,2,249,"17,554",Q3,1,0.8028169014084507,0.590118023604721,0.0,No,No,No,No,0.0686567164179104,0.0,0,1711.0,0.2675652576773,4,Stayed,Not Applicable,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1930-WNXSB,United States,California,Covina,91724,1,1,1,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,92.85,5305.05,No,0,0.3263157894736842,0.6395374694240603,Not Churned,0959-WHOKV,38,No,Yes,1,250,"25,068",Q3,1,0.8028169014084507,0.953990798159632,0.2823529411764706,No,No,Yes,Yes,0.7422885572139303,0.0,0,2766.02,0.6731663709087989,5,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3508-CFVZL,United States,California,El Monte,91731,0,0,0,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,111.3,7985.9,No,0,0.43157894736842106,0.8792528352234823,Not Churned,4629-NRXKX,55,No,No,0,252,"30,211",Q3,0,0.9859154929577464,0.9905981196239249,0.2235294117647058,Yes,Yes,Yes,Yes,0.9258706467661691,0.0,0,3515.92,0.9600668340304968,3,Stayed,Not Applicable,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
0657-DOGUM,United States,California,Rancho Cucamonga,91739,0,1,0,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,1,60.6,2985.25,No,0,0.7473684210526315,0.4611963531243051,Not Churned,8382-SHQEH,35,No,Yes,0,256,"12,937",Q3,1,0.6619718309859155,0.8945789157831566,0.1529411764705882,No,Yes,No,No,0.4213930348258706,0.0,100,2146.56,0.4357299477001969,4,Stayed,Not Applicable,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
8792-AOROI,United States,California,Glendora,91741,0,1,0,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,0,65.5,564.35,No,0,0.7052631578947368,0.2183678007560596,Not Churned,5998-VVEJY,23,Yes,Yes,0,258,"24,973",Q3,1,0.0985915492957746,0.4736947389477896,0.4823529411764706,No,Yes,Yes,Yes,0.4701492537313433,0.0,0,189.44,0.0612503115074619,3,Stayed,Not Applicable,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
5146-YYFRZ,United States,California,Hacienda Heights,91745,1,0,0,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,1311.75,No,0,0.7894736842105263,0.9359573048699132,Not Churned,7845-URHJN,32,No,No,0,261,"53,686",Q3,0,0.9295774647887324,0.3064612922584517,0.0,No,No,No,No,0.0169154228855721,0.0,0,1026.44,0.1937476062010473,5,Stayed,Not Applicable,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
3452-SRFEG,United States,California,La Verne,91750,1,0,0,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,74.6,3720.35,No,0,0.7789473684210526,0.558816989103847,Not Churned,7529-ZDFXI,39,No,No,0,264,"35,530",Q3,0,0.676056338028169,0.4764952990598119,0.2117647058823529,No,No,No,Yes,0.5606965174129352,0.0,0,1167.18,0.4069391318600633,5,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
4070-OKWVH,United States,California,Mira Loma,91752,0,1,0,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,94.6,5025.8,No,0,0.5473684210526315,0.9359573048699132,Not Churned,1670-SVOWZ,60,No,Yes,0,265,"18,980",Q3,0,0.7183098591549296,0.5847169433886777,0.3529411764705882,Yes,No,No,Yes,0.7597014925373133,0.0,0,1519.96,0.5456105462628303,3,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5297-MDOIR,United States,California,Monterey Park,91754,0,1,0,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,1,81.15,5224.5,No,0,0.5789473684210527,0.7318212141427618,Not Churned,4720-VSTSI,20,Yes,Yes,0,266,"33,280",Q3,7,0.8732394366197184,0.6903380676135227,0.5411764705882353,Yes,No,Yes,Yes,0.6258706467661692,0.0,0,2174.13,0.6169327929968105,4,Stayed,Not Applicable,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
6369-MCAKO,United States,California,Monterey Park,91755,0,1,1,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,89.05,6185.8,No,0,0.46315789473684205,0.6666666666666665,Not Churned,0123-CRBRT,50,No,Yes,1,267,"26,933",Q3,4,0.943661971830986,0.9583916783356672,0.2705882352941176,Yes,Yes,Yes,Yes,0.7044776119402985,0.0,0,3257.88,0.7879524802684066,3,Stayed,Not Applicable,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4926-UMJZD,United States,California,Mt Baldy,91759,0,1,0,31,Yes,No,DSL,No,No,No,Yes,No,No,1,49.2,1498.55,No,0,0.4947368421052632,0.03424505225706026,Not Churned,6292-TOSSS,51,No,Yes,0,268,47,Q3,4,0.4225352112676057,0.024004800960192,0.1764705882352941,No,Yes,No,No,0.3079601990049751,0.0,100,37.2,0.1350052433605006,5,Stayed,Not Applicable,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
